epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,30592.9,1.38098,1.52837,2.50944,0.7023,0.62248,0.68397,0.43287,1.274,1.3056,2.37802,0.00085348,0.00085348,0.00085348
68,31022.5,1.39036,1.5368,2.50537,0.70293,0.62349,0.68432,0.43304,1.27419,1.3064,2.37808,0.00085126,0.00085126,0.00085126
69,31451.2,1.38055,1.53716,2.51044,0.70313,0.62269,0.68437,0.43284,1.27372,1.30605,2.37736,0.00084904,0.00084904,0.00084904
70,31880.5,1.38303,1.53213,2.50072,0.70358,0.62306,0.68444,0.43286,1.27385,1.30538,2.37713,0.00084682,0.00084682,0.00084682
71,32308.6,1.38403,1.53755,2.49553,0.70457,0.62157,0.68465,0.43302,1.27326,1.30453,2.37694,0.0008446,0.0008446,0.0008446
72,32737.3,1.37849,1.52921,2.51325,0.7045,0.62291,0.68446,0.4336,1.27298,1.30348,2.37733,0.00084238,0.00084238,0.00084238
73,33166.8,1.3804,1.52527,2.50058,0.7077,0.62081,0.68553,0.43398,1.27272,1.30252,2.3771,0.00084016,0.00084016,0.00084016
74,33595.8,1.38043,1.52171,2.49557,0.70687,0.62028,0.68562,0.43445,1.27219,1.30196,2.37551,0.00083794,0.00083794,0.00083794
75,34024.6,1.38454,1.54359,2.50686,0.70681,0.61986,0.68552,0.43415,1.27179,1.30109,2.37566,0.00083572,0.00083572,0.00083572
76,34454.2,1.37669,1.52612,2.50231,0.70808,0.61843,0.68593,0.43441,1.27117,1.30124,2.37481,0.0008335,0.0008335,0.0008335
77,34883.4,1.38307,1.52889,2.5136,0.70295,0.62373,0.68619,0.43516,1.27063,1.30049,2.37465,0.00083128,0.00083128,0.00083128
78,35312.4,1.38157,1.53685,2.51095,0.70034,0.62634,0.68639,0.43497,1.27048,1.29996,2.37418,0.00082906,0.00082906,0.00082906
79,35741.5,1.3793,1.52375,2.50717,0.7056,0.62109,0.68598,0.43512,1.27058,1.29913,2.37399,0.00082684,0.00082684,0.00082684
80,36172.1,1.3814,1.52604,2.50172,0.70526,0.61968,0.68638,0.43525,1.27097,1.2984,2.37376,0.00082462,0.00082462,0.00082462
81,36603.1,1.3785,1.51786,2.50286,0.70559,0.62037,0.6865,0.43536,1.27075,1.29835,2.37341,0.0008224,0.0008224,0.0008224
82,37032.9,1.37086,1.51106,2.49701,0.70303,0.62331,0.68651,0.43542,1.26947,1.2981,2.37292,0.00082018,0.00082018,0.00082018
83,37462.3,1.37647,1.51841,2.50923,0.70128,0.62625,0.68677,0.43586,1.26886,1.2976,2.37275,0.00081796,0.00081796,0.00081796
84,37891.7,1.37516,1.51903,2.49724,0.7006,0.62612,0.6866,0.43646,1.26821,1.2975,2.37268,0.00081574,0.00081574,0.00081574
85,38321.2,1.37188,1.51453,2.50262,0.69803,0.62817,0.68646,0.43626,1.26827,1.29654,2.37228,0.00081352,0.00081352,0.00081352
86,38751.1,1.37651,1.51414,2.50585,0.70073,0.6251,0.68697,0.43623,1.26813,1.29649,2.37186,0.0008113,0.0008113,0.0008113
87,39182.2,1.37578,1.52046,2.49601,0.70193,0.62365,0.68728,0.43613,1.26711,1.29586,2.37174,0.00080908,0.00080908,0.00080908
88,39611.5,1.37454,1.509,2.49962,0.70262,0.62434,0.68718,0.43606,1.26723,1.29577,2.37179,0.00080686,0.00080686,0.00080686
89,40041.4,1.37268,1.51308,2.49547,0.70361,0.6258,0.68698,0.43617,1.26727,1.29477,2.37168,0.00080464,0.00080464,0.00080464
90,40469.8,1.37254,1.50702,2.4957,0.70027,0.62875,0.6873,0.43639,1.26734,1.29341,2.37145,0.00080242,0.00080242,0.00080242
91,40897.7,1.37898,1.51321,2.49778,0.70215,0.62618,0.68766,0.43682,1.26718,1.29286,2.37133,0.0008002,0.0008002,0.0008002
92,41326.6,1.37247,1.51386,2.50174,0.70215,0.62546,0.68803,0.43691,1.26698,1.292,2.37108,0.00079798,0.00079798,0.00079798
93,41756.8,1.37357,1.51313,2.49782,0.70246,0.62652,0.68825,0.43759,1.26709,1.29192,2.37063,0.00079576,0.00079576,0.00079576
94,42185.7,1.37308,1.50484,2.49143,0.70017,0.62886,0.68844,0.43771,1.26708,1.29181,2.37001,0.00079354,0.00079354,0.00079354
95,42614.8,1.37268,1.50781,2.48362,0.70301,0.62737,0.68838,0.43782,1.26617,1.29123,2.36892,0.00079132,0.00079132,0.00079132
96,43043.7,1.37331,1.51026,2.50531,0.70163,0.63049,0.68929,0.43792,1.2661,1.2913,2.36872,0.0007891,0.0007891,0.0007891
97,43473.3,1.37325,1.51819,2.5,0.70328,0.62902,0.68895,0.43783,1.26559,1.29116,2.36808,0.00078688,0.00078688,0.00078688
98,43908.3,1.37278,1.51441,2.48841,0.70553,0.62835,0.68922,0.43822,1.26531,1.29068,2.36774,0.00078466,0.00078466,0.00078466
99,44338,1.37224,1.51048,2.50166,0.70326,0.63026,0.68973,0.4384,1.26527,1.29131,2.3677,0.00078244,0.00078244,0.00078244
100,44766.7,1.37349,1.51946,2.50087,0.7059,0.62816,0.68976,0.43856,1.26599,1.29082,2.36714,0.00078022,0.00078022,0.00078022
101,45196.2,1.37242,1.51465,2.49295,0.70721,0.62568,0.6894,0.43861,1.26591,1.28969,2.36728,0.000778,0.000778,0.000778
102,45627.3,1.36615,1.50741,2.49199,0.70731,0.6274,0.69013,0.43914,1.2657,1.28923,2.36704,0.00077578,0.00077578,0.00077578
