epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,12934.8,1.75581,1.88396,1.51415,0.57305,0.46373,0.47972,0.24243,1.82541,1.79752,1.49812,0.00406,0.00406,0.00406
32,13333.9,1.74967,1.87065,1.51182,0.57209,0.46661,0.48319,0.24447,1.82014,1.79423,1.49347,0.003862,0.003862,0.003862
33,13733,1.74342,1.86009,1.50714,0.57079,0.46932,0.48383,0.24547,1.81546,1.78632,1.48986,0.003664,0.003664,0.003664
34,14132.5,1.74299,1.83826,1.49985,0.5733,0.47281,0.48544,0.24634,1.81083,1.78199,1.48669,0.003466,0.003466,0.003466
35,14531.8,1.73201,1.83462,1.4952,0.57517,0.47547,0.48791,0.24784,1.8089,1.77798,1.4841,0.003268,0.003268,0.003268
36,14933.6,1.72645,1.82203,1.49165,0.57496,0.47589,0.48894,0.24873,1.80689,1.77344,1.48144,0.00307,0.00307,0.00307
37,15333.9,1.71791,1.81107,1.48884,0.58079,0.47436,0.49142,0.25007,1.80515,1.76846,1.47941,0.002872,0.002872,0.002872
38,15733.5,1.71218,1.79036,1.47979,0.58249,0.47589,0.49319,0.25114,1.80258,1.76446,1.47691,0.002674,0.002674,0.002674
39,16133.1,1.70246,1.76884,1.47308,0.58429,0.47505,0.495,0.25243,1.80105,1.76091,1.47482,0.002476,0.002476,0.002476
40,16532.7,1.69637,1.76632,1.46754,0.58819,0.47516,0.49706,0.25351,1.7991,1.75659,1.47273,0.002278,0.002278,0.002278
41,16996.7,1.69942,1.68985,1.5026,0.5903,0.4741,0.49883,0.25475,1.79827,1.7508,1.47145,0.00208,0.00208,0.00208
42,17395.2,1.68217,1.66889,1.49663,0.59144,0.47328,0.50032,0.25574,1.79691,1.74514,1.47016,0.001882,0.001882,0.001882
43,17790.4,1.67272,1.64581,1.48694,0.59091,0.47677,0.5019,0.25696,1.79587,1.74087,1.4688,0.001684,0.001684,0.001684
44,18192.7,1.67177,1.63108,1.48988,0.5946,0.47826,0.50393,0.25831,1.79447,1.73757,1.46792,0.001486,0.001486,0.001486
45,18642,1.66164,1.60953,1.48557,0.59904,0.47841,0.50541,0.2595,1.793,1.73301,1.46633,0.001288,0.001288,0.001288
46,19037.4,1.63949,1.58687,1.46808,0.59927,0.47971,0.50713,0.2603,1.79085,1.72929,1.46481,0.00109,0.00109,0.00109
47,19434.1,1.63362,1.57239,1.46063,0.60082,0.4821,0.50919,0.26162,1.78962,1.72464,1.46368,0.000892,0.000892,0.000892
48,19829.7,1.62328,1.55164,1.45508,0.60403,0.48173,0.51118,0.26298,1.78863,1.71928,1.46217,0.000694,0.000694,0.000694
49,20225.3,1.62313,1.53317,1.44733,0.60659,0.48272,0.51315,0.26435,1.78725,1.71456,1.46092,0.000496,0.000496,0.000496
50,20620.7,1.60675,1.51897,1.4438,0.60537,0.48469,0.51455,0.26584,1.78546,1.70958,1.45945,0.000298,0.000298,0.000298
