epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,8517.4,1.81189,1.95597,1.64364,0.56988,0.47579,0.49997,0.24673,1.73298,1.66876,1.56107,0.009538,0.009538,0.009538
16,9084.2,1.80296,1.95406,1.6351,0.57051,0.48402,0.50452,0.2515,1.7243,1.65839,1.54987,0.009505,0.009505,0.009505
17,9653.99,1.80261,1.94352,1.6328,0.57171,0.48009,0.50564,0.25298,1.72452,1.64674,1.55122,0.009472,0.009472,0.009472
18,10222.1,1.79986,1.93568,1.62831,0.58169,0.48543,0.51278,0.25661,1.71586,1.64011,1.54411,0.009439,0.009439,0.009439
19,10799.8,1.80047,1.9241,1.63034,0.59239,0.48054,0.51627,0.25919,1.71115,1.63257,1.541,0.009406,0.009406,0.009406
20,11406.4,1.79638,1.91752,1.61941,0.58386,0.49067,0.52057,0.2627,1.70884,1.62494,1.53676,0.009373,0.009373,0.009373
21,12004.7,1.79117,1.91023,1.61833,0.58007,0.4958,0.52172,0.26251,1.70727,1.6181,1.53324,0.00934,0.00934,0.00934
22,12584.5,1.78544,1.9029,1.61602,0.59024,0.49947,0.52589,0.26343,1.70448,1.61158,1.53335,0.009307,0.009307,0.009307
23,13158.3,1.78234,1.89902,1.60878,0.59543,0.49525,0.5282,0.26579,1.69826,1.60854,1.52828,0.009274,0.009274,0.009274
24,13736.1,1.78386,1.89245,1.60951,0.59828,0.49457,0.52877,0.26742,1.69539,1.60307,1.5259,0.009241,0.009241,0.009241
25,14300.1,1.78357,1.88781,1.6082,0.6031,0.49037,0.53004,0.268,1.69393,1.59689,1.52592,0.009208,0.009208,0.009208
26,14863.4,1.78217,1.88761,1.60445,0.59855,0.49429,0.53182,0.26888,1.69121,1.59274,1.52213,0.009175,0.009175,0.009175
27,15422.2,1.7723,1.87249,1.59816,0.60401,0.4929,0.53247,0.27015,1.68879,1.5886,1.5198,0.009142,0.009142,0.009142
28,15990.9,1.78091,1.87465,1.59626,0.60923,0.49396,0.53408,0.27069,1.6882,1.58614,1.51779,0.009109,0.009109,0.009109
29,16552.6,1.77376,1.86849,1.59505,0.61022,0.49613,0.53446,0.27165,1.68687,1.58402,1.5162,0.009076,0.009076,0.009076
30,17121.2,1.76823,1.86362,1.58729,0.60218,0.49842,0.53589,0.27247,1.68558,1.58135,1.51452,0.009043,0.009043,0.009043
31,17676.7,1.76933,1.869,1.5867,0.60412,0.49804,0.53662,0.27301,1.68435,1.57863,1.51231,0.00901,0.00901,0.00901
32,18239.4,1.76874,1.85451,1.58318,0.60711,0.49739,0.53738,0.27328,1.6831,1.57613,1.51048,0.008977,0.008977,0.008977
33,18760.6,1.76313,1.85041,1.57793,0.60519,0.49717,0.53753,0.27361,1.68258,1.57458,1.50905,0.008944,0.008944,0.008944
34,19264.9,1.76234,1.8562,1.57811,0.60406,0.49969,0.53829,0.27427,1.68133,1.57394,1.50749,0.008911,0.008911,0.008911
35,19770.2,1.76279,1.84935,1.57994,0.60667,0.49875,0.53934,0.27511,1.68108,1.5727,1.50677,0.008878,0.008878,0.008878
36,20273.6,1.761,1.84264,1.57754,0.60736,0.49945,0.53949,0.27545,1.6808,1.57138,1.50586,0.008845,0.008845,0.008845
37,20776.9,1.75662,1.83188,1.57252,0.60483,0.5013,0.54052,0.27543,1.68017,1.57026,1.50518,0.008812,0.008812,0.008812
38,21278.2,1.75106,1.83198,1.56991,0.60656,0.5014,0.53998,0.27575,1.67933,1.56947,1.50435,0.008779,0.008779,0.008779
39,21781.7,1.75028,1.82773,1.57384,0.60704,0.5015,0.5404,0.27615,1.67844,1.56897,1.50344,0.008746,0.008746,0.008746
40,22286.1,1.75074,1.82979,1.57082,0.60564,0.50343,0.54091,0.27639,1.67813,1.56711,1.50276,0.008713,0.008713,0.008713
41,22792.1,1.75308,1.81174,1.56074,0.60642,0.50456,0.54156,0.2769,1.6777,1.56609,1.50149,0.00868,0.00868,0.00868
42,23293.9,1.7494,1.82387,1.56084,0.6098,0.50446,0.54234,0.27722,1.67658,1.5657,1.5001,0.008647,0.008647,0.008647
43,23797,1.74984,1.81725,1.56082,0.60757,0.5061,0.54202,0.27721,1.67597,1.56507,1.49954,0.008614,0.008614,0.008614
44,24299.7,1.74446,1.81265,1.55768,0.60835,0.50635,0.54218,0.27751,1.67555,1.56404,1.49853,0.008581,0.008581,0.008581
45,24802.9,1.74826,1.81609,1.55342,0.60913,0.50599,0.54327,0.27798,1.67497,1.56264,1.49752,0.008548,0.008548,0.008548
46,25302.1,1.74373,1.79774,1.55162,0.61152,0.5054,0.54373,0.27807,1.67432,1.56101,1.49678,0.008515,0.008515,0.008515
47,25801.3,1.74253,1.80004,1.554,0.61134,0.50491,0.54406,0.2786,1.67432,1.55935,1.49622,0.008482,0.008482,0.008482
48,26303.2,1.74208,1.80368,1.55147,0.61194,0.50529,0.54514,0.27936,1.67372,1.55842,1.49504,0.008449,0.008449,0.008449
49,26807.8,1.73739,1.79258,1.54821,0.61159,0.50778,0.54572,0.27979,1.67281,1.55714,1.49413,0.008416,0.008416,0.008416
50,27310.4,1.73835,1.78675,1.54718,0.61264,0.50719,0.54627,0.28007,1.6723,1.55546,1.49293,0.008383,0.008383,0.008383
51,27812.5,1.74093,1.78905,1.54846,0.61239,0.50739,0.54637,0.28041,1.67168,1.5541,1.49229,0.00835,0.00835,0.00835
52,28312.6,1.73767,1.79145,1.5461,0.61704,0.50373,0.54643,0.28057,1.67128,1.55273,1.49139,0.008317,0.008317,0.008317
53,28810.3,1.73597,1.78387,1.54486,0.61549,0.50397,0.54652,0.28106,1.67047,1.55093,1.49014,0.008284,0.008284,0.008284
54,29310.5,1.73542,1.7809,1.54164,0.61536,0.50496,0.54738,0.2816,1.66965,1.54931,1.48918,0.008251,0.008251,0.008251
55,29811.8,1.72494,1.77514,1.53882,0.61582,0.50449,0.54775,0.28181,1.66934,1.54804,1.48849,0.008218,0.008218,0.008218
56,30313.1,1.72705,1.7631,1.53516,0.61797,0.50488,0.54858,0.28211,1.66895,1.54685,1.48748,0.008185,0.008185,0.008185
57,30815.3,1.73129,1.76675,1.53586,0.61854,0.50408,0.54878,0.28236,1.66847,1.54476,1.48643,0.008152,0.008152,0.008152
58,31316.8,1.72896,1.76526,1.53394,0.61878,0.50449,0.5498,0.28274,1.66779,1.54325,1.48569,0.008119,0.008119,0.008119
59,31818.6,1.72392,1.76265,1.53157,0.62023,0.50534,0.55051,0.28305,1.66701,1.54156,1.4846,0.008086,0.008086,0.008086
60,32321.7,1.7275,1.76159,1.53238,0.6168,0.50673,0.55078,0.28324,1.6664,1.5398,1.48352,0.008053,0.008053,0.008053
61,32821.6,1.72299,1.7603,1.53,0.61906,0.50628,0.55155,0.28377,1.66627,1.53853,1.48281,0.00802,0.00802,0.00802
62,33324.5,1.71846,1.75122,1.52599,0.6149,0.50847,0.55205,0.28411,1.66607,1.53659,1.48212,0.007987,0.007987,0.007987
63,33826.7,1.72217,1.75501,1.52696,0.62039,0.50697,0.55343,0.28478,1.66611,1.53513,1.48124,0.007954,0.007954,0.007954
64,34328.8,1.72226,1.75244,1.52378,0.61815,0.50881,0.55459,0.28528,1.66552,1.53356,1.48038,0.007921,0.007921,0.007921
65,34831.5,1.72045,1.73973,1.52276,0.61778,0.50919,0.5544,0.28564,1.66452,1.53123,1.47903,0.007888,0.007888,0.007888
66,35333.2,1.71536,1.73796,1.52103,0.62067,0.50832,0.55478,0.28577,1.66409,1.52926,1.47793,0.007855,0.007855,0.007855
67,35836.6,1.71769,1.74289,1.52049,0.61751,0.51046,0.55546,0.28592,1.6634,1.52693,1.4768,0.007822,0.007822,0.007822
68,36339.8,1.71365,1.73949,1.52049,0.61733,0.51117,0.55632,0.28663,1.66288,1.52513,1.47612,0.007789,0.007789,0.007789
69,36845.2,1.71716,1.73547,1.52074,0.62001,0.51014,0.55663,0.2872,1.6621,1.5234,1.47517,0.007756,0.007756,0.007756
70,37349.1,1.71282,1.73776,1.51709,0.61902,0.51104,0.55734,0.28766,1.6619,1.52195,1.47466,0.007723,0.007723,0.007723
71,37853.5,1.71755,1.73267,1.51568,0.61889,0.51186,0.55778,0.28816,1.66144,1.52014,1.4738,0.00769,0.00769,0.00769
72,38359.8,1.70878,1.73611,1.51688,0.61832,0.51148,0.55805,0.28851,1.66119,1.51907,1.47303,0.007657,0.007657,0.007657
73,38861.5,1.7093,1.72753,1.51467,0.62016,0.51047,0.5582,0.28895,1.6608,1.51692,1.47255,0.007624,0.007624,0.007624
74,39361.7,1.70791,1.723,1.5137,0.61814,0.51187,0.55896,0.2891,1.66104,1.51532,1.47213,0.007591,0.007591,0.007591
75,39863.2,1.70403,1.71415,1.5105,0.61993,0.51234,0.55991,0.28953,1.6611,1.51473,1.47148,0.007558,0.007558,0.007558
76,40363.6,1.70923,1.71777,1.5097,0.62042,0.51266,0.56003,0.28965,1.66107,1.51326,1.47081,0.007525,0.007525,0.007525
77,40866.2,1.70549,1.71859,1.50679,0.62073,0.51307,0.5604,0.29002,1.6613,1.51185,1.47017,0.007492,0.007492,0.007492
78,41368.5,1.71206,1.72463,1.51227,0.62127,0.51338,0.56016,0.29012,1.66141,1.51007,1.46979,0.007459,0.007459,0.007459
79,41868.9,1.70361,1.70739,1.50022,0.62079,0.5137,0.5612,0.29035,1.66118,1.50898,1.46884,0.007426,0.007426,0.007426
80,42370.8,1.70189,1.71239,1.50234,0.61785,0.51491,0.56182,0.29052,1.66066,1.50693,1.46805,0.007393,0.007393,0.007393
81,42869.1,1.70352,1.70701,1.50782,0.62089,0.51426,0.56178,0.29081,1.66049,1.50585,1.46732,0.00736,0.00736,0.00736
82,43370.9,1.70405,1.70803,1.50681,0.62248,0.51379,0.56214,0.29107,1.66035,1.50482,1.46636,0.007327,0.007327,0.007327
83,43869.8,1.70468,1.70133,1.49946,0.62305,0.51357,0.56217,0.29122,1.65989,1.5033,1.4653,0.007294,0.007294,0.007294
84,44370.6,1.69668,1.69223,1.49822,0.62419,0.51358,0.56255,0.29149,1.65955,1.50149,1.46477,0.007261,0.007261,0.007261
85,44870.7,1.69802,1.70099,1.50047,0.62361,0.51419,0.56242,0.29192,1.65921,1.49998,1.46449,0.007228,0.007228,0.007228
86,45371,1.69582,1.70651,1.49861,0.62294,0.51614,0.56301,0.29224,1.65886,1.49875,1.46357,0.007195,0.007195,0.007195
87,45873.3,1.69448,1.69591,1.49326,0.6223,0.51882,0.56387,0.29261,1.6591,1.49745,1.46316,0.007162,0.007162,0.007162
88,46373.3,1.69159,1.6943,1.49489,0.62029,0.52092,0.56446,0.29305,1.65884,1.49665,1.46234,0.007129,0.007129,0.007129
89,46874.8,1.69472,1.69454,1.49527,0.62076,0.52112,0.56538,0.29323,1.65903,1.49518,1.46152,0.007096,0.007096,0.007096
90,47377.8,1.69769,1.69048,1.49216,0.62377,0.51828,0.5655,0.29322,1.65895,1.4941,1.46094,0.007063,0.007063,0.007063
91,47881,1.69181,1.68255,1.49114,0.62286,0.5188,0.56579,0.29352,1.65905,1.4925,1.46043,0.00703,0.00703,0.00703
92,48425.1,1.69013,1.68011,1.48854,0.62053,0.5227,0.56631,0.29336,1.65917,1.49098,1.45951,0.006997,0.006997,0.006997
93,49013.7,1.69259,1.68551,1.48749,0.62147,0.52217,0.56674,0.29377,1.65942,1.48985,1.45873,0.006964,0.006964,0.006964
94,49615.4,1.68914,1.6801,1.48862,0.62178,0.52345,0.56768,0.29433,1.65977,1.48842,1.45812,0.006931,0.006931,0.006931
95,50147.9,1.68681,1.67575,1.48568,0.62093,0.52482,0.56809,0.2944,1.65927,1.48712,1.45733,0.006898,0.006898,0.006898
96,50685.2,1.68469,1.66404,1.48316,0.62018,0.52527,0.56856,0.29471,1.6598,1.48604,1.45678,0.006865,0.006865,0.006865
97,51216.7,1.68959,1.682,1.48572,0.6195,0.52524,0.56879,0.29496,1.65973,1.48502,1.45598,0.006832,0.006832,0.006832
98,51750.7,1.68637,1.66827,1.4806,0.62099,0.52383,0.56914,0.29551,1.65948,1.48392,1.45532,0.006799,0.006799,0.006799
99,52283.6,1.68429,1.66172,1.48058,0.62118,0.52289,0.56952,0.2956,1.65975,1.48302,1.45492,0.006766,0.006766,0.006766
100,52824.5,1.68197,1.66431,1.47615,0.62294,0.5229,0.56996,0.296,1.65977,1.48176,1.4541,0.006733,0.006733,0.006733
101,53385,1.68125,1.66896,1.48252,0.62135,0.52469,0.57035,0.29653,1.65992,1.48053,1.45327,0.0067,0.0067,0.0067
102,54002.9,1.68118,1.65903,1.47738,0.62317,0.52522,0.57091,0.29721,1.65983,1.47929,1.4529,0.006667,0.006667,0.006667
103,54606.2,1.68454,1.6649,1.4806,0.62076,0.52525,0.57063,0.29748,1.65971,1.4783,1.45203,0.006634,0.006634,0.006634
104,55207.2,1.67761,1.66065,1.47677,0.61862,0.5264,0.57078,0.29777,1.65941,1.47722,1.45146,0.006601,0.006601,0.006601
105,55811.1,1.6734,1.65467,1.47763,0.62215,0.5257,0.57109,0.29759,1.65939,1.47604,1.45091,0.006568,0.006568,0.006568
106,56428,1.67854,1.65329,1.47745,0.62123,0.52607,0.57104,0.29765,1.65969,1.4752,1.45051,0.006535,0.006535,0.006535
107,57044.4,1.67587,1.64935,1.47579,0.62027,0.52623,0.5719,0.29807,1.6593,1.47367,1.45002,0.006502,0.006502,0.006502
108,57668.7,1.67632,1.648,1.47207,0.62636,0.5229,0.57213,0.29845,1.65929,1.47235,1.4496,0.006469,0.006469,0.006469
109,58257.4,1.67441,1.64101,1.47099,0.62466,0.52468,0.57183,0.2984,1.65945,1.47149,1.44913,0.006436,0.006436,0.006436
110,58766.4,1.67347,1.63989,1.47348,0.62518,0.52424,0.57215,0.29855,1.6589,1.4698,1.44855,0.006403,0.006403,0.006403
111,59290.2,1.67154,1.64115,1.4684,0.62559,0.52483,0.57244,0.2988,1.65852,1.46891,1.44785,0.00637,0.00637,0.00637
112,59823,1.66613,1.62887,1.46746,0.62559,0.5259,0.57262,0.29893,1.65896,1.46768,1.44788,0.006337,0.006337,0.006337
113,60358.7,1.67312,1.63852,1.47162,0.62657,0.5256,0.57239,0.29888,1.65924,1.46693,1.44761,0.006304,0.006304,0.006304
114,60893.5,1.67266,1.62794,1.46745,0.62495,0.52633,0.57262,0.29887,1.65996,1.46608,1.44763,0.006271,0.006271,0.006271
115,61422.4,1.65942,1.62058,1.4625,0.62418,0.52861,0.57276,0.29877,1.65954,1.4649,1.44695,0.006238,0.006238,0.006238
116,61957.2,1.66618,1.63328,1.4579,0.62626,0.52709,0.57307,0.29869,1.65907,1.46323,1.44635,0.006205,0.006205,0.006205
117,62513.8,1.67038,1.62511,1.46104,0.6254,0.52799,0.5739,0.29902,1.65934,1.46227,1.44604,0.006172,0.006172,0.006172
118,63072.8,1.66257,1.62209,1.45965,0.62423,0.52869,0.57349,0.29908,1.65985,1.46099,1.4456,0.006139,0.006139,0.006139
119,63705,1.66233,1.62072,1.46353,0.63043,0.52506,0.57402,0.29926,1.66031,1.45975,1.44574,0.006106,0.006106,0.006106
120,64446.8,1.6688,1.62013,1.46379,0.63085,0.52501,0.57404,0.29935,1.66032,1.45964,1.44517,0.006073,0.006073,0.006073
121,65011.4,1.65929,1.6158,1.45903,0.62841,0.52642,0.57423,0.29967,1.6606,1.4584,1.44494,0.00604,0.00604,0.00604
122,65564,1.66492,1.61645,1.4623,0.62983,0.52552,0.57454,0.29996,1.66063,1.45756,1.44466,0.006007,0.006007,0.006007
123,66123.2,1.66077,1.61025,1.45977,0.63154,0.52473,0.57491,0.29983,1.66134,1.45659,1.4448,0.005974,0.005974,0.005974
124,66687.6,1.65804,1.6046,1.45864,0.63354,0.52427,0.57533,0.29966,1.66124,1.45641,1.44459,0.005941,0.005941,0.005941
125,67260.4,1.6557,1.60567,1.45186,0.63356,0.52466,0.57455,0.29988,1.66121,1.45553,1.44413,0.005908,0.005908,0.005908
126,67825.8,1.65782,1.60638,1.45526,0.63485,0.52428,0.57475,0.3,1.66149,1.45459,1.44415,0.005875,0.005875,0.005875
127,68397.2,1.6613,1.59774,1.45253,0.63171,0.52433,0.57535,0.30018,1.66139,1.45346,1.44362,0.005842,0.005842,0.005842
128,68967.1,1.65269,1.59263,1.44939,0.6344,0.52271,0.57542,0.30041,1.6617,1.45255,1.44315,0.005809,0.005809,0.005809
129,69535.3,1.65838,1.60141,1.45218,0.63502,0.52352,0.57553,0.30048,1.6617,1.45196,1.44263,0.005776,0.005776,0.005776
130,70104,1.65551,1.59172,1.45128,0.63466,0.52534,0.5759,0.30056,1.66173,1.45145,1.44245,0.005743,0.005743,0.005743
131,70661.7,1.65165,1.59198,1.44895,0.63514,0.525,0.57608,0.30097,1.66223,1.45084,1.44226,0.00571,0.00571,0.00571
132,71227.5,1.65069,1.59019,1.44213,0.63329,0.52699,0.57634,0.30107,1.66211,1.45018,1.44166,0.005677,0.005677,0.005677
133,71790.3,1.65253,1.58612,1.44357,0.63584,0.52574,0.57672,0.30107,1.66229,1.44971,1.44119,0.005644,0.005644,0.005644
134,72355.3,1.65269,1.59271,1.44832,0.63711,0.52521,0.57719,0.30113,1.66214,1.44919,1.44077,0.005611,0.005611,0.005611
135,72962.7,1.64884,1.58568,1.44519,0.63877,0.52527,0.57741,0.30126,1.66261,1.44858,1.44064,0.005578,0.005578,0.005578
136,73511.3,1.64685,1.57947,1.44583,0.64003,0.52477,0.57757,0.30149,1.663,1.44819,1.4404,0.005545,0.005545,0.005545
137,74136.4,1.64545,1.57607,1.44416,0.64075,0.52447,0.57802,0.3015,1.66347,1.44773,1.44054,0.005512,0.005512,0.005512
138,74800.7,1.64586,1.57454,1.44131,0.64029,0.5256,0.57845,0.3016,1.66375,1.44668,1.44057,0.005479,0.005479,0.005479
139,75484.2,1.64656,1.57606,1.43676,0.64066,0.52679,0.5785,0.30195,1.66393,1.44611,1.44018,0.005446,0.005446,0.005446
140,76140,1.6385,1.56788,1.43882,0.63918,0.52951,0.57827,0.30185,1.66417,1.44581,1.43983,0.005413,0.005413,0.005413
141,76816.7,1.6424,1.56772,1.43918,0.64267,0.52831,0.57901,0.30202,1.66407,1.4454,1.43947,0.00538,0.00538,0.00538
142,77526.1,1.63343,1.56301,1.43314,0.63903,0.53076,0.57864,0.30197,1.6647,1.44447,1.4391,0.005347,0.005347,0.005347
143,78224.9,1.64202,1.57422,1.43916,0.63999,0.52959,0.57853,0.30199,1.66545,1.44387,1.43889,0.005314,0.005314,0.005314
144,78900.1,1.63649,1.55856,1.43192,0.64343,0.52707,0.57855,0.30182,1.66569,1.443,1.43846,0.005281,0.005281,0.005281
145,79582.6,1.64011,1.56037,1.43376,0.64566,0.52584,0.5787,0.30223,1.66578,1.44163,1.43799,0.005248,0.005248,0.005248
146,80194.9,1.63431,1.56049,1.42856,0.64446,0.52747,0.57915,0.30205,1.66572,1.44094,1.43767,0.005215,0.005215,0.005215
