epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,34348.2,1.36492,1.518,2.49981,0.68616,0.62322,0.67566,0.42593,1.27514,1.31529,2.38915,0.000655345,0.000655345,0.000655345
71,34839.1,1.37005,1.51969,2.4951,0.68567,0.62464,0.67576,0.4261,1.27424,1.31469,2.38871,0.00065035,0.00065035,0.00065035
72,35330.6,1.36287,1.50992,2.50309,0.68424,0.62747,0.67607,0.42656,1.27364,1.31385,2.38771,0.000645355,0.000645355,0.000645355
73,35823.8,1.36101,1.50314,2.49176,0.68475,0.62771,0.67609,0.42672,1.27319,1.31313,2.38719,0.00064036,0.00064036,0.00064036
74,36313.6,1.3618,1.50293,2.4945,0.685,0.6273,0.67667,0.42756,1.27278,1.31235,2.38648,0.000635365,0.000635365,0.000635365
75,36805.8,1.36688,1.51127,2.50629,0.68682,0.62584,0.67678,0.42768,1.27241,1.31098,2.3862,0.00063037,0.00063037,0.00063037
76,37297.1,1.35772,1.49505,2.49632,0.6885,0.625,0.6777,0.42854,1.27156,1.30977,2.38546,0.000625375,0.000625375,0.000625375
77,37785.7,1.36264,1.50485,2.50953,0.69011,0.62417,0.67849,0.42891,1.27091,1.30845,2.38505,0.00062038,0.00062038,0.00062038
78,38271.3,1.36087,1.50723,2.4972,0.69039,0.62368,0.67898,0.42937,1.27052,1.3074,2.38454,0.000615385,0.000615385,0.000615385
79,38763,1.35833,1.49683,2.49794,0.69168,0.62282,0.67959,0.42964,1.26978,1.30644,2.38408,0.00061039,0.00061039,0.00061039
80,39250.9,1.35786,1.49189,2.4865,0.69353,0.62341,0.68011,0.43029,1.26936,1.30447,2.38367,0.000605395,0.000605395,0.000605395
81,39744.1,1.35349,1.48687,2.48296,0.69352,0.62543,0.68093,0.43054,1.26865,1.3035,2.38258,0.0006004,0.0006004,0.0006004
82,40229.3,1.34749,1.47845,2.48072,0.69606,0.62221,0.68111,0.43096,1.26819,1.30246,2.38188,0.000595405,0.000595405,0.000595405
83,40717.9,1.35261,1.48646,2.49702,0.69737,0.62217,0.68085,0.43153,1.26783,1.3015,2.38106,0.00059041,0.00059041,0.00059041
84,41209.9,1.35195,1.48324,2.48258,0.69615,0.6238,0.68187,0.43236,1.26683,1.30008,2.38018,0.000585415,0.000585415,0.000585415
85,41695.4,1.34455,1.47854,2.48631,0.69641,0.62442,0.68233,0.43277,1.2666,1.29874,2.37912,0.00058042,0.00058042,0.00058042
86,42185.4,1.34987,1.47943,2.49645,0.69527,0.62521,0.68233,0.43323,1.26609,1.29732,2.37827,0.000575425,0.000575425,0.000575425
87,42672.9,1.35087,1.47997,2.48951,0.69438,0.6252,0.68287,0.43395,1.26556,1.29467,2.37755,0.00057043,0.00057043,0.00057043
88,43167.1,1.3467,1.47062,2.48257,0.69582,0.62503,0.68383,0.43434,1.26464,1.29271,2.37679,0.000565435,0.000565435,0.000565435
89,43662.2,1.34643,1.47337,2.48381,0.69492,0.6274,0.68466,0.4348,1.26456,1.2913,2.37617,0.00056044,0.00056044,0.00056044
90,44150.9,1.34367,1.46129,2.48362,0.69493,0.62778,0.68509,0.43525,1.26475,1.28906,2.37546,0.000555445,0.000555445,0.000555445
91,44640.7,1.34768,1.46439,2.48381,0.69653,0.62624,0.68584,0.43553,1.26402,1.28781,2.37454,0.00055045,0.00055045,0.00055045
92,45128.3,1.34674,1.47237,2.48878,0.6959,0.62756,0.68681,0.43625,1.26299,1.28637,2.37385,0.000545455,0.000545455,0.000545455
93,45615.2,1.34521,1.46732,2.48359,0.6966,0.62589,0.68681,0.43673,1.26214,1.2858,2.37259,0.00054046,0.00054046,0.00054046
94,46110.2,1.34246,1.45207,2.48093,0.69975,0.62546,0.68714,0.43712,1.26164,1.28405,2.37187,0.000535465,0.000535465,0.000535465
95,46597.9,1.3408,1.46069,2.47075,0.70085,0.62502,0.68785,0.43799,1.2606,1.28254,2.37151,0.00053047,0.00053047,0.00053047
96,47088.3,1.3397,1.46134,2.483,0.69947,0.62694,0.68852,0.43865,1.25974,1.28162,2.37067,0.000525475,0.000525475,0.000525475
97,47577.8,1.33812,1.46541,2.47451,0.70051,0.62669,0.68895,0.43934,1.25898,1.28064,2.37032,0.00052048,0.00052048,0.00052048
98,48062.8,1.33597,1.45868,2.46579,0.6995,0.62715,0.68935,0.43974,1.25867,1.27995,2.36977,0.000515485,0.000515485,0.000515485
99,48554,1.33958,1.4576,2.47837,0.70091,0.62724,0.68977,0.44022,1.25792,1.27864,2.36895,0.00051049,0.00051049,0.00051049
100,49042.5,1.34029,1.45888,2.4712,0.70326,0.62557,0.69043,0.44059,1.25777,1.27757,2.36804,0.000505495,0.000505495,0.000505495
101,49534.1,1.33142,1.45223,2.46524,0.7029,0.62873,0.69141,0.44114,1.25726,1.27605,2.36754,0.0005005,0.0005005,0.0005005
102,50028.9,1.33221,1.44438,2.46472,0.70392,0.62962,0.69267,0.4421,1.25655,1.27366,2.36633,0.000495505,0.000495505,0.000495505
103,50517.7,1.32573,1.43336,2.46233,0.70269,0.63047,0.69288,0.44273,1.2562,1.27161,2.36565,0.00049051,0.00049051,0.00049051
104,51009,1.33042,1.44122,2.45784,0.70429,0.63047,0.69303,0.44262,1.25611,1.27027,2.36473,0.000485515,0.000485515,0.000485515
105,51499,1.33081,1.44189,2.47021,0.70119,0.63458,0.69353,0.44315,1.25544,1.2685,2.36472,0.00048052,0.00048052,0.00048052
106,51986.5,1.32852,1.43709,2.46153,0.70238,0.63549,0.69436,0.44345,1.25552,1.2668,2.36434,0.000475525,0.000475525,0.000475525
107,52476,1.32113,1.43553,2.46071,0.70321,0.63617,0.6953,0.4443,1.25539,1.26525,2.36373,0.00047053,0.00047053,0.00047053
108,52963.8,1.32575,1.42321,2.462,0.70358,0.63624,0.69565,0.44451,1.25474,1.26359,2.36229,0.000465535,0.000465535,0.000465535
109,53452.4,1.32234,1.42867,2.45653,0.70154,0.6374,0.69651,0.44501,1.25415,1.26267,2.36114,0.00046054,0.00046054,0.00046054
110,53943.4,1.32459,1.43407,2.45411,0.70174,0.63758,0.69641,0.44533,1.25347,1.26145,2.36003,0.000455545,0.000455545,0.000455545
111,54430.4,1.32141,1.42454,2.45855,0.70575,0.63689,0.69699,0.44645,1.25188,1.25951,2.35907,0.00045055,0.00045055,0.00045055
112,54921.9,1.31733,1.41851,2.44279,0.70512,0.63965,0.69822,0.44689,1.25086,1.25799,2.35829,0.000445555,0.000445555,0.000445555
113,55411.2,1.31748,1.40813,2.45414,0.70605,0.64017,0.69868,0.44745,1.24983,1.2563,2.35694,0.00044056,0.00044056,0.00044056
114,55903.3,1.31929,1.42254,2.44833,0.70673,0.63988,0.69911,0.44771,1.24921,1.25556,2.35622,0.000435565,0.000435565,0.000435565
115,56392.8,1.3204,1.41693,2.45692,0.7059,0.64115,0.69928,0.44821,1.24863,1.25442,2.35586,0.00043057,0.00043057,0.00043057
116,56880.3,1.31888,1.41573,2.45188,0.70389,0.64335,0.69953,0.4484,1.24789,1.25333,2.355,0.000425575,0.000425575,0.000425575
117,57368,1.31322,1.4127,2.44617,0.70553,0.64348,0.7005,0.44919,1.24729,1.25189,2.35434,0.00042058,0.00042058,0.00042058
118,57853.6,1.30835,1.40276,2.43846,0.70791,0.64258,0.70138,0.44993,1.24695,1.25005,2.35353,0.000415585,0.000415585,0.000415585
119,58342.4,1.30999,1.39907,2.44509,0.70968,0.64253,0.70181,0.45023,1.24626,1.24844,2.35268,0.00041059,0.00041059,0.00041059
120,58835,1.308,1.39878,2.44655,0.70825,0.64286,0.70257,0.45088,1.24601,1.24679,2.35195,0.000405595,0.000405595,0.000405595
121,59322.1,1.31197,1.39728,2.44626,0.70881,0.64362,0.70279,0.45122,1.24576,1.24555,2.35089,0.0004006,0.0004006,0.0004006
122,59812.6,1.30792,1.39474,2.43991,0.70852,0.64195,0.703,0.45198,1.24531,1.24503,2.35006,0.000395605,0.000395605,0.000395605
123,60306.7,1.30598,1.39837,2.44247,0.70759,0.64426,0.70353,0.45272,1.24444,1.24381,2.34878,0.00039061,0.00039061,0.00039061
124,60794.9,1.3073,1.39913,2.43737,0.71494,0.63782,0.70395,0.45348,1.24386,1.24254,2.34839,0.000385615,0.000385615,0.000385615
125,61289.3,1.30721,1.39844,2.43763,0.71547,0.63966,0.70478,0.45401,1.24357,1.24152,2.34746,0.00038062,0.00038062,0.00038062
126,61783,1.30066,1.38301,2.42603,0.71531,0.64035,0.70558,0.45478,1.24316,1.23988,2.34641,0.000375625,0.000375625,0.000375625
127,62271.6,1.30075,1.37941,2.44254,0.71978,0.63782,0.70623,0.45557,1.24177,1.23737,2.34566,0.00037063,0.00037063,0.00037063
128,62766.4,1.29785,1.38328,2.43077,0.71741,0.63942,0.706,0.45622,1.24107,1.23602,2.34454,0.000365635,0.000365635,0.000365635
129,63252.2,1.30197,1.38683,2.43866,0.717,0.64069,0.70669,0.45673,1.24031,1.23437,2.3437,0.00036064,0.00036064,0.00036064
130,63740.3,1.29672,1.37091,2.43119,0.71817,0.64171,0.70765,0.45741,1.23937,1.23262,2.34238,0.000355645,0.000355645,0.000355645
131,64229.5,1.29276,1.36694,2.42604,0.71727,0.64301,0.70854,0.45817,1.23899,1.23035,2.34148,0.00035065,0.00035065,0.00035065
132,64715.8,1.2896,1.36576,2.4164,0.71847,0.64363,0.70938,0.45855,1.23902,1.22834,2.34146,0.000345655,0.000345655,0.000345655
133,65208.5,1.29168,1.36965,2.42487,0.71993,0.6444,0.70982,0.45905,1.23827,1.2269,2.34074,0.00034066,0.00034066,0.00034066
134,65697.3,1.29174,1.36286,2.4299,0.72059,0.64362,0.70992,0.45954,1.2372,1.22574,2.33999,0.000335665,0.000335665,0.000335665
135,66190.2,1.29449,1.36212,2.4223,0.71962,0.64502,0.71016,0.45982,1.23664,1.22448,2.3388,0.00033067,0.00033067,0.00033067
136,66678.2,1.29498,1.36761,2.4308,0.72003,0.64532,0.71074,0.46029,1.23646,1.22242,2.33813,0.000325675,0.000325675,0.000325675
137,67182.7,1.28585,1.35498,2.42181,0.72094,0.64638,0.71143,0.46132,1.23582,1.21949,2.33764,0.00032068,0.00032068,0.00032068
138,67678.2,1.28852,1.36426,2.4193,0.72126,0.64614,0.71185,0.46156,1.23512,1.21822,2.33671,0.000315685,0.000315685,0.000315685
139,68167.7,1.28968,1.35421,2.41929,0.7224,0.6463,0.7127,0.46226,1.23474,1.21704,2.33598,0.00031069,0.00031069,0.00031069
140,68659.5,1.28214,1.34971,2.41485,0.72164,0.64938,0.71343,0.46278,1.23392,1.21601,2.33539,0.000305695,0.000305695,0.000305695
141,69158.2,1.28037,1.351,2.41553,0.72309,0.64905,0.71453,0.46342,1.23305,1.21433,2.33474,0.0003007,0.0003007,0.0003007
142,69649.1,1.282,1.35032,2.40889,0.72476,0.64894,0.7142,0.46372,1.23261,1.2128,2.33411,0.000295705,0.000295705,0.000295705
143,70139.5,1.27881,1.33793,2.41034,0.72512,0.64951,0.7145,0.46389,1.23282,1.2122,2.33295,0.00029071,0.00029071,0.00029071
144,70633.6,1.27795,1.33812,2.40604,0.72657,0.64967,0.71468,0.46427,1.23236,1.21074,2.33204,0.000285715,0.000285715,0.000285715
145,71123.8,1.27273,1.32865,2.39739,0.7282,0.6496,0.71527,0.46491,1.23166,1.20948,2.33079,0.00028072,0.00028072,0.00028072
146,71614,1.27269,1.33099,2.41019,0.73031,0.64879,0.71596,0.46528,1.23064,1.20831,2.33003,0.000275725,0.000275725,0.000275725
147,72106.7,1.27533,1.33329,2.41455,0.72882,0.65027,0.71658,0.466,1.22966,1.20699,2.32912,0.00027073,0.00027073,0.00027073
148,72605.7,1.27471,1.32896,2.40866,0.72718,0.65273,0.71727,0.46665,1.22875,1.20452,2.32904,0.000265735,0.000265735,0.000265735
149,73071.2,1.27074,1.3228,2.41086,0.73025,0.65158,0.71796,0.46742,1.22795,1.20345,2.32831,0.00026074,0.00026074,0.00026074
150,73502.6,1.27044,1.32089,2.40045,0.7307,0.65226,0.71857,0.46794,1.22737,1.20119,2.32756,0.000255745,0.000255745,0.000255745
151,73932.3,1.26853,1.31788,2.39994,0.73204,0.65238,0.71931,0.46862,1.22702,1.19961,2.32704,0.00025075,0.00025075,0.00025075
152,74363.1,1.27044,1.32393,2.39246,0.7332,0.65066,0.72,0.46948,1.22702,1.19849,2.32591,0.000245755,0.000245755,0.000245755
153,74794,1.26494,1.31338,2.39452,0.7324,0.65143,0.72037,0.47016,1.22627,1.19775,2.32541,0.00024076,0.00024076,0.00024076
154,75225.9,1.26605,1.30391,2.40401,0.7302,0.65409,0.72087,0.47058,1.22534,1.19642,2.32463,0.000235765,0.000235765,0.000235765
155,75657.3,1.26077,1.2961,2.387,0.73376,0.65331,0.72144,0.47134,1.22503,1.19529,2.32299,0.00023077,0.00023077,0.00023077
156,76089.2,1.26013,1.29821,2.39152,0.73209,0.65479,0.72172,0.47185,1.22446,1.19471,2.32237,0.000225775,0.000225775,0.000225775
157,76520.8,1.25559,1.29879,2.37962,0.73202,0.65475,0.72223,0.47239,1.22463,1.1934,2.32184,0.00022078,0.00022078,0.00022078
158,76953.2,1.2536,1.29764,2.38105,0.73069,0.65686,0.72256,0.47276,1.22355,1.19248,2.32054,0.000215785,0.000215785,0.000215785
159,77385.4,1.25011,1.29316,2.37981,0.72998,0.65735,0.72304,0.47359,1.22299,1.19103,2.31945,0.00021079,0.00021079,0.00021079
160,77816,1.25411,1.29196,2.38285,0.72815,0.66054,0.72431,0.47413,1.22239,1.18946,2.31831,0.000205795,0.000205795,0.000205795
161,78247.4,1.24826,1.28763,2.38467,0.72718,0.66093,0.72502,0.47475,1.22161,1.18827,2.3169,0.0002008,0.0002008,0.0002008
162,78678.6,1.24318,1.28035,2.37666,0.72895,0.66192,0.72591,0.47526,1.22063,1.18664,2.31548,0.000195805,0.000195805,0.000195805
163,79110.1,1.24662,1.28456,2.37352,0.72882,0.66373,0.72659,0.47598,1.21957,1.18547,2.31405,0.00019081,0.00019081,0.00019081
164,79541.5,1.24719,1.27246,2.37428,0.73024,0.66404,0.72665,0.47671,1.21893,1.1839,2.31242,0.000185815,0.000185815,0.000185815
165,79973.4,1.24579,1.2805,2.38044,0.73117,0.6645,0.72694,0.47726,1.21836,1.18256,2.3113,0.00018082,0.00018082,0.00018082
166,80404.5,1.24191,1.27054,2.36776,0.73069,0.66623,0.72768,0.47749,1.21757,1.18156,2.3106,0.000175825,0.000175825,0.000175825
167,80834.8,1.23563,1.26195,2.36462,0.73116,0.6651,0.72791,0.47778,1.21707,1.17992,2.30971,0.00017083,0.00017083,0.00017083
168,81265.1,1.23814,1.26152,2.37038,0.73389,0.66476,0.72888,0.47867,1.21618,1.17923,2.30878,0.000165835,0.000165835,0.000165835
169,81695.5,1.23524,1.26226,2.35923,0.73512,0.6635,0.72939,0.47925,1.21567,1.17847,2.30853,0.00016084,0.00016084,0.00016084
170,82125.9,1.23494,1.25707,2.36132,0.73535,0.66608,0.73052,0.48011,1.21463,1.17702,2.30774,0.000155845,0.000155845,0.000155845
171,82556.2,1.2335,1.25595,2.3666,0.73899,0.66398,0.7315,0.48021,1.21367,1.1764,2.30619,0.00015085,0.00015085,0.00015085
172,82988.3,1.23504,1.25914,2.36127,0.74036,0.66284,0.73216,0.48099,1.21291,1.17539,2.30498,0.000145855,0.000145855,0.000145855
173,83418.4,1.22788,1.24172,2.35651,0.74121,0.66425,0.73261,0.48185,1.21239,1.17396,2.3043,0.00014086,0.00014086,0.00014086
174,83849.2,1.22249,1.24283,2.35511,0.74229,0.66304,0.73317,0.4822,1.21169,1.17256,2.30351,0.000135865,0.000135865,0.000135865
175,84280.3,1.22835,1.24348,2.35601,0.74088,0.66459,0.73321,0.48263,1.21155,1.17137,2.30351,0.00013087,0.00013087,0.00013087
176,84711.2,1.22737,1.24265,2.35813,0.74029,0.66683,0.73363,0.48313,1.21102,1.17057,2.30203,0.000125875,0.000125875,0.000125875
177,85142.4,1.22097,1.23522,2.34656,0.74153,0.66617,0.7337,0.48378,1.21037,1.16984,2.30117,0.00012088,0.00012088,0.00012088
178,85573.6,1.21661,1.22706,2.35022,0.74178,0.66611,0.73407,0.48407,1.21059,1.1689,2.30041,0.000115885,0.000115885,0.000115885
179,86004,1.21315,1.22474,2.3477,0.74308,0.66526,0.73502,0.48502,1.20968,1.16713,2.29908,0.00011089,0.00011089,0.00011089
180,86435.3,1.21515,1.22152,2.33504,0.74329,0.66591,0.73457,0.48532,1.20888,1.16571,2.2984,0.000105895,0.000105895,0.000105895
181,86867.1,1.20619,1.21756,2.33344,0.74233,0.66721,0.73542,0.48591,1.20766,1.16406,2.29755,0.0001009,0.0001009,0.0001009
182,87298.5,1.2086,1.21348,2.34187,0.74309,0.66882,0.73602,0.48664,1.2068,1.16303,2.29669,9.5905e-05,9.5905e-05,9.5905e-05
183,87728,1.21067,1.21163,2.3425,0.7431,0.66974,0.73716,0.48721,1.20634,1.16121,2.29574,9.091e-05,9.091e-05,9.091e-05
184,88159.9,1.20708,1.20641,2.33717,0.7447,0.67025,0.73751,0.48791,1.20605,1.15996,2.29491,8.5915e-05,8.5915e-05,8.5915e-05
